vehicle,time,voltage,soc
ID1,2021-12-23 04:50:00.083,455.288,99.2
ID1,2021-12-23 04:55:06.108,455.292,99.2
ID1,2021-12-23 05:00:02.403,455.294,99.2
ID1,2021-12-23 05:05:03.282,455.304,99.2
ID1,2021-12-23 05:10:04.087,455.308,99.2
ID1,2021-12-23 05:15:00.102,455.308,99.2
ID1,2021-12-23 05:24:13.017,455.311,99.2
ID1,2021-12-23 05:25:18.319,455.325,99.2
ID1,2021-12-23 05:30:04.834,455.32,99.2
ID1,2021-12-23 05:35:00.666,455.331,99.2
ID1,2021-12-23 05:40:01.823,455.341,99.2
ID1,2021-12-23 06:51:26.331,454.246,99.2
ID1,2021-12-23 06:55:02.152,454.413,98.907
ID1,2021-12-23 07:04:44.271,455.064,99.193
ID1,2021-12-23 07:05:04.375,455.22,99.2
ID1,2021-12-23 07:10:00.053,455.238,99.2
ID1,2021-12-23 07:15:01.079,455.248,99.2
ID1,2021-12-23 07:20:01.899,455.323,99.2
ID1,2021-12-23 07:25:02.670,455.393,99.2
ID1,2021-12-23 07:34:54.621,455.439,99.2
ID1,2021-12-23 07:35:04.635,455.459,99.2
ID1,2021-12-23 07:40:01.745,455.469,99.2
ID1,2021-12-23 07:45:02.834,455.479,99.2
ID1,2021-12-23 07:50:03.734,455.488,99.2
ID1,2021-12-23 07:55:04.863,455.541,99.2
ID1,2021-12-23 08:01:16.343,455.564,99.2
ID1,2021-12-23 09:14:21.218,455.466,99.2
ID1,2021-12-23 09:15:01.357,455.441,99.2
ID1,2021-12-23 09:20:02.394,455.429,99.2
ID1,2021-12-23 09:25:03.096,455.427,99.2
ID1,2021-12-23 09:33:40.067,455.437,99.2
ID1,2021-12-23 09:38:55.994,455.452,99.2
ID1,2021-12-23 09:44:32.139,455.454,99.2
ID1,2021-12-23 09:45:02.184,455.454,99.2
ID1,2021-12-23 09:50:03.094,455.451,99.2
ID1,2021-12-23 09:55:04.180,455.453,99.2
ID1,2021-12-23 10:00:01.121,455.457,99.2
ID1,2021-12-23 10:05:02.203,455.466,99.2
ID1,2021-12-23 10:14:39.039,455.477,99.2
ID1,2021-12-23 10:15:04.078,455.495,99.2
ID1,2021-12-23 11:30:56.605,455.443,99.2
ID1,2021-12-23 11:35:02.499,455.44,99.2
ID1,2021-12-23 11:40:03.737,455.424,99.2
ID1,2021-12-23 11:45:00.963,455.409,99.2
ID1,2021-12-23 11:51:27.182,455.415,99.2
ID1,2021-12-23 11:56:13.095,455.418,99.2
ID1,2021-12-23 12:00:03.867,455.431,99.2
ID1,2021-12-23 12:05:04.815,455.423,99.2
ID1,2021-12-23 12:10:00.652,455.433,99.2
ID1,2021-12-23 12:17:52.689,455.431,99.2
ID1,2021-12-23 12:20:02.988,455.438,99.2
ID1,2021-12-23 12:29:04.773,455.451,99.2
ID1,2021-12-23 12:30:04.931,455.449,99.2
ID1,2021-12-23 12:35:01.812,455.448,99.2
ID1,2021-12-23 12:40:02.929,455.452,99.2
ID1,2021-12-23 13:54:13.944,455.438,99.2
ID1,2021-12-23 13:55:04.206,455.411,99.2
ID1,2021-12-23 14:02:45.895,455.4,99.2
ID1,2021-12-23 14:09:57.610,455.378,99.2
ID1,2021-12-23 14:10:02.616,455.378,99.2
ID1,2021-12-23 14:15:03.511,455.387,99.2
ID1,2021-12-23 14:24:10.366,455.383,99.2
ID1,2021-12-23 14:25:00.450,455.391,99.2
ID1,2021-12-23 14:30:01.592,455.405,99.2
ID1,2021-12-23 14:38:03.365,455.418,99.2
ID1,2021-12-23 14:40:03.674,455.422,99.2
ID1,2021-12-23 14:49:41.520,455.418,99.2
ID1,2021-12-23 14:50:01.587,455.439,99.2
ID1,2021-12-23 14:55:07.784,455.441,99.2
ID1,2021-12-23 15:00:03.740,455.443,99.2
ID1,2021-12-23 16:12:55.653,455.426,99.2
ID1,2021-12-23 16:17:41.985,455.418,99.2
ID1,2021-12-23 16:20:02.485,455.388,99.2
ID1,2021-12-23 16:25:03.622,455.371,99.2
ID1,2021-12-23 16:30:00.590,455.37,99.2
ID1,2021-12-23 16:35:01.406,455.373,99.2
ID1,2021-12-23 16:40:02.492,455.381,99.2
ID1,2021-12-23 16:45:48.653,455.37,99.2
ID1,2021-12-23 16:54:15.096,455.363,99.2
ID1,2021-12-23 16:55:00.187,455.369,99.2
ID1,2021-12-23 17:00:01.440,455.38,99.2
ID1,2021-12-23 17:05:02.379,455.387,99.2
ID1,2021-12-23 17:13:59.289,455.383,99.2
ID1,2021-12-23 17:15:04.422,455.4,99.2
ID1,2021-12-23 17:20:01.497,455.386,99.2
ID1,2021-12-23 18:30:36.161,455.397,99.2
ID1,2021-12-23 18:35:02.197,455.376,99.2
ID1,2021-12-23 18:40:03.266,455.359,99.2
ID1,2021-12-23 18:45:09.464,455.387,99.2
ID1,2021-12-23 18:50:01.614,455.384,99.2
ID1,2021-12-23 18:56:07.692,455.365,99.2
ID1,2021-12-23 19:00:03.509,455.377,99.2
ID1,2021-12-23 19:05:04.403,455.385,99.2
ID1,2021-12-23 19:10:00.332,455.406,99.2
ID1,2021-12-23 19:15:01.379,455.392,99.2
ID1,2021-12-23 19:20:02.268,455.401,99.2
ID1,2021-12-23 19:26:18.621,455.412,99.2
ID1,2021-12-23 19:30:04.427,455.416,99.2
ID1,2021-12-23 19:38:01.963,455.425,99.2
ID1,2021-12-23 19:40:02.292,455.407,99.2
ID1,2021-12-23 20:51:45.186,455.465,99.2
ID1,2021-12-23 20:55:00.969,455.479,99.2
ID1,2021-12-23 21:00:01.809,455.495,99.2
ID1,2021-12-23 21:06:54.475,455.518,99.2
ID1,2021-12-23 21:10:00.146,455.559,99.2
ID1,2021-12-23 21:15:01.192,455.576,99.2
ID1,2021-12-23 21:22:52.400,455.549,99.2
ID1,2021-12-23 21:28:48.879,455.593,99.2
ID1,2021-12-23 21:30:04.122,455.556,99.2
ID1,2021-12-23 21:37:40.798,455.535,99.2
ID1,2021-12-23 21:40:01.262,455.565,99.2
ID1,2021-12-23 21:45:37.357,455.572,99.2
ID1,2021-12-23 21:52:38.794,455.572,99.2
ID1,2021-12-23 21:55:00.405,455.574,99.2
ID1,2021-12-23 23:11:13.731,455.544,99.6
ID1,2021-12-23 23:15:04.957,455.516,99.6
ID1,2021-12-23 23:20:56.148,455.541,99.6
ID1,2021-12-23 23:25:02.010,455.558,99.6
ID1,2021-12-23 23:33:58.828,455.639,99.6
ID1,2021-12-23 23:35:04.049,455.675,99.6
ID1,2021-12-23 23:40:00.071,455.629,99.6
ID1,2021-12-23 23:45:01.043,455.671,99.6
ID1,2021-12-23 23:51:37.323,455.669,99.6
ID1,2021-12-23 23:55:03.015,455.656,99.6
ID1,2021-12-24 00:00:00.060,455.671,99.6
ID1,2021-12-24 00:05:01.095,455.681,99.6
ID1,2021-12-24 00:10:37.475,455.708,99.6
ID1,2021-12-24 00:16:33.554,455.738,99.6
ID1,2021-12-24 01:28:13.874,455.699,99.6
ID1,2021-12-24 01:32:49.919,455.698,99.6
ID1,2021-12-24 01:35:00.443,455.729,99.6
ID1,2021-12-24 01:40:01.464,455.719,99.6
ID1,2021-12-24 01:45:02.393,455.714,99.6
ID1,2021-12-24 01:52:28.748,455.716,99.6
ID1,2021-12-24 01:55:44.327,455.731,99.6
ID1,2021-12-24 02:03:00.645,455.716,99.6
ID1,2021-12-24 02:05:01.044,455.754,99.6
ID1,2021-12-24 02:10:02.026,455.747,99.6
ID1,2021-12-24 02:15:03.962,455.749,99.6
ID1,2021-12-24 02:20:00.450,455.751,99.6
ID1,2021-12-24 02:25:01.650,455.746,99.6
ID1,2021-12-24 02:30:02.295,455.756,99.6
ID1,2021-12-24 02:35:03.278,455.761,99.6
ID1,2021-12-24 03:47:44.996,455.832,
ID1,2021-12-24 03:50:00.180,455.838,
ID1,2021-12-24 03:55:00.056,455.862,
ID1,2021-12-24 04:00:00.081,455.88,
ID1,2021-12-24 04:09:06.717,455.903,
ID1,2021-12-24 04:10:00.159,455.935,
ID1,2021-12-24 04:15:00.159,455.971,
ID1,2021-12-24 04:20:00.111,455.957,
ID1,2021-12-24 04:25:00.170,455.967,
ID1,2021-12-24 04:32:29.846,455.956,
ID1,2021-12-24 04:35:00.138,455.956,
ID1,2021-12-24 04:40:00.200,455.957,
ID1,2021-12-24 04:45:00.011,455.952,
ID1,2021-12-24 04:50:00.165,455.957,
ID1,2021-12-24 04:55:00.024,455.96,
ID1,2021-12-24 06:06:32.513,455.899,99.6
ID1,2021-12-24 06:10:03.197,455.901,99.6
ID1,2021-12-24 08:20:02.397,455.93,
ID1,2021-12-24 08:25:00.071,455.911,
ID1,2021-12-24 08:30:00.205,455.877,
ID1,2021-12-24 08:35:00.043,455.858,
ID1,2021-12-24 08:42:00.719,455.865,
ID1,2021-12-24 08:45:00.003,455.87,
ID1,2021-12-24 08:50:00.160,455.874,
ID1,2021-12-24 08:55:00.168,455.886,
ID1,2021-12-24 09:03:24.430,455.894,
ID1,2021-12-24 09:05:00.268,455.913,
ID1,2021-12-24 09:10:00.102,455.915,
ID1,2021-12-24 09:15:00.096,455.897,
ID1,2021-12-24 09:20:00.040,455.878,
ID1,2021-12-24 09:25:12.376,455.902,
ID1,2021-12-24 10:36:11.704,455.888,99.6
ID1,2021-12-24 10:44:43.911,455.86,99.6
ID1,2021-12-24 10:48:44.588,455.837,99.6
ID1,2021-12-24 10:50:46.049,455.825,99.6
ID1,2021-12-24 10:55:01.747,455.833,99.6
ID1,2021-12-24 11:00:02.807,455.85,99.6
ID1,2021-12-24 11:05:03.724,455.852,99.6
ID1,2021-12-24 11:10:04.372,455.853,99.6
ID1,2021-12-24 11:18:56.050,455.845,99.6
ID1,2021-12-24 11:20:01.298,455.846,99.6
ID1,2021-12-24 11:25:02.599,455.863,99.6
ID1,2021-12-24 11:30:03.594,455.876,99.6
ID1,2021-12-24 11:35:04.656,455.878,99.6
ID1,2021-12-24 11:41:36.935,455.907,99.6
ID1,2021-12-24 11:47:08.427,455.918,99.6
ID1,2021-12-24 11:50:04.373,455.922,99.6
ID1,2021-12-24 11:55:00.162,455.937,99.6
ID1,2021-12-24 12:03:27.125,455.924,99.6
ID1,2021-12-24 12:05:02.409,455.918,99.6
ID1,2021-12-24 12:10:03.421,455.922,99.6
ID1,2021-12-24 12:15:19.420,455.936,99.6
ID1,2021-12-24 12:22:00.851,455.938,99.6
ID1,2021-12-24 12:28:28.054,455.961,99.6
ID1,2021-12-24 12:30:03.551,455.995,99.6
ID1,2021-12-24 12:35:04.520,455.996,99.6
ID1,2021-12-24 12:40:00.662,455.999,99.6
ID1,2021-12-24 12:45:01.651,455.999,99.6
ID1,2021-12-24 13:59:17.605,455.974,99.6
ID1,2021-12-24 14:00:02.745,455.982,99.6
ID1,2021-12-24 14:05:04.178,455.993,99.6
ID1,2021-12-24 14:10:00.184,455.996,99.6
ID1,2021-12-24 14:15:00.938,456.036,99.6
ID1,2021-12-24 14:23:07.373,456.058,99.6
ID1,2021-12-24 14:27:33.379,456.021,99.6
ID1,2021-12-24 14:30:03.905,456.044,99.6
ID1,2021-12-24 14:35:04.931,456.042,99.6
ID1,2021-12-24 14:40:00.754,456.03,99.6
ID1,2021-12-24 14:45:01.611,456.051,99.6
ID1,2021-12-24 14:50:03.648,456.038,99.6
ID1,2021-12-24 14:55:39.892,456.048,99.6
ID1,2021-12-24 15:00:01.152,456.054,99.6
ID1,2021-12-24 15:05:02.072,456.057,99.6
ID1,2021-12-24 15:10:03.187,456.109,99.6
ID1,2021-12-24 15:15:03.984,456.123,99.6
ID1,2021-12-24 15:22:15.664,456.134,99.6
ID1,2021-12-24 15:26:11.475,456.169,99.6
ID1,2021-12-24 15:30:02.282,456.169,99.6
ID1,2021-12-24 15:35:04.438,456.164,99.6
ID1,2021-12-24 15:42:05.918,456.181,99.6
ID1,2021-12-24 15:49:22.595,456.178,99.6
ID1,2021-12-24 15:50:02.712,456.198,99.6
ID1,2021-12-24 15:57:09.408,456.2,99.6
ID1,2021-12-24 16:00:04.777,456.214,99.6
ID1,2021-12-24 16:05:00.735,456.218,99.6
ID1,2021-12-24 16:10:01.599,456.218,99.6
ID1,2021-12-24 16:16:12.595,456.218,99.6
ID1,2021-12-24 16:20:04.486,456.221,99.6
ID1,2021-12-24 16:25:00.629,456.216,99.6
ID1,2021-12-24 16:33:42.489,456.224,99.6
ID1,2021-12-24 16:35:02.898,456.231,99.6
ID1,2021-12-24 16:40:04.180,456.236,99.6
ID1,2021-12-24 16:45:05.002,456.249,99.6
ID1,2021-12-24 16:52:36.511,456.265,99.6
ID1,2021-12-24 16:55:42.054,456.263,99.6
ID1,2021-12-24 17:01:38.296,456.272,99.6
ID1,2021-12-24 17:06:55.353,456.273,99.6
ID1,2021-12-24 17:10:01.019,456.275,99.6
ID1,2021-12-24 17:15:01.904,456.274,99.6
ID1,2021-12-24 17:20:03.213,456.273,99.6
ID1,2021-12-24 17:25:04.258,456.273,99.6
ID1,2021-12-24 17:30:00.206,456.275,99.6
ID1,2021-12-24 17:38:07.183,456.282,99.6
ID1,2021-12-24 17:40:02.666,456.286,99.6
ID1,2021-12-24 17:48:34.270,456.287,99.6
ID1,2021-12-24 17:50:04.655,456.293,99.6
ID1,2021-12-24 17:55:01.445,456.293,99.6
ID1,2021-12-24 18:02:18.050,456.295,99.6
ID1,2021-12-24 18:07:24.100,456.29,99.6
ID1,2021-12-24 18:10:04.911,456.299,99.6
ID1,2021-12-24 18:16:26.292,456.303,99.6
ID1,2021-12-24 18:25:08.361,456.321,99.6
ID1,2021-12-24 18:30:04.363,456.328,99.6
ID1,2021-12-24 18:35:00.393,456.328,99.6
ID1,2021-12-24 18:40:02.625,456.329,99.6
ID1,2021-12-24 18:46:48.903,456.331,99.6
ID1,2021-12-24 18:50:04.494,456.342,99.6
ID1,2021-12-24 18:55:00.355,456.342,99.6
ID1,2021-12-24 19:03:01.926,456.351,99.6
ID1,2021-12-24 19:05:02.220,456.375,99.6
ID1,2021-12-24 19:10:03.308,456.384,99.6
ID1,2021-12-24 19:15:04.266,456.383,99.6
ID1,2021-12-24 19:20:00.299,456.414,99.6
ID1,2021-12-24 19:25:01.218,456.411,99.6
ID1,2021-12-24 19:30:03.443,456.428,99.6
ID1,2021-12-24 19:38:00.234,456.432,99.6
ID1,2021-12-24 19:45:16.640,456.437,99.6
ID1,2021-12-24 19:51:03.026,456.44,99.6
ID1,2021-12-24 19:55:03.786,456.449,99.6
ID1,2021-12-24 20:00:00.063,456.448,99.6
ID1,2021-12-24 20:09:54.858,456.448,99.6
ID1,2021-12-24 20:13:40.631,456.449,99.6
ID1,2021-12-24 20:15:00.884,456.451,99.6
ID1,2021-12-24 20:23:27.723,456.451,99.6
ID1,2021-12-24 20:29:23.700,456.451,99.6
ID1,2021-12-24 20:30:04.007,456.47,99.6
ID1,2021-12-24 20:35:00.225,456.475,99.6
ID1,2021-12-24 20:41:46.291,456.476,99.6
ID1,2021-12-24 20:45:03.127,456.49,99.6
ID1,2021-12-24 20:50:04.169,456.473,99.6
ID1,2021-12-24 20:55:00.394,456.467,99.6
ID1,2021-12-24 21:00:01.240,456.483,99.6
ID1,2021-12-24 21:05:02.394,456.496,99.6
ID1,2021-12-24 21:10:03.528,456.497,99.6
ID1,2021-12-24 21:15:04.518,456.499,99.6
ID1,2021-12-24 21:20:00.310,456.5,99.6
ID1,2021-12-24 21:25:01.702,456.502,99.6
ID1,2021-12-24 21:30:02.600,456.501,99.6
ID1,2021-12-24 21:37:05.309,456.502,99.6
ID1,2021-12-24 21:40:00.763,456.5,99.6
ID1,2021-12-24 21:45:01.583,456.508,99.6
ID1,2021-12-24 21:50:02.606,456.515,99.6
ID1,2021-12-24 21:59:59.336,456.521,99.6
ID1,2021-12-24 22:00:04.343,456.511,99.6
ID1,2021-12-24 22:05:15.409,456.518,99.6
ID1,2021-12-24 22:10:01.187,456.529,99.6
ID1,2021-12-24 22:15:02.573,456.539,99.6
ID1,2021-12-24 22:23:35.397,456.546,99.6
ID1,2021-12-24 22:25:00.600,456.56,99.6
ID1,2021-12-24 22:33:27.457,456.565,99.6
ID1,2021-12-24 22:35:02.725,456.571,99.6
ID1,2021-12-24 22:40:03.661,456.577,99.6
ID1,2021-12-24 22:46:04.692,456.581,99.6
ID1,2021-12-24 22:53:11.517,456.593,99.6
ID1,2021-12-24 22:56:52.107,456.593,99.6
ID1,2021-12-24 23:02:48.248,456.611,99.6
ID1,2021-12-24 23:08:10.438,456.607,99.6
ID1,2021-12-24 23:12:21.119,456.622,99.6
ID1,2021-12-24 23:15:32.009,456.65,99.6
ID1,2021-12-24 23:21:23.129,456.641,99.6
ID1,2021-12-24 23:25:44.279,456.61,99.6
ID1,2021-12-24 23:34:10.749,456.621,99.6
ID1,2021-12-24 23:39:16.918,456.614,99.6
ID1,2021-12-24 23:41:47.641,456.637,99.6
ID1,2021-12-24 23:47:23.774,456.65,99.6
ID1,2021-12-24 23:52:55.806,456.686,99.6
ID1,2021-12-24 23:55:16.206,456.693,99.6
ID1,2021-12-25 00:04:43.040,456.705,99.6
ID1,2021-12-25 00:05:58.232,456.702,99.6
ID1,2021-12-25 00:10:08.981,456.708,99.6
ID1,2021-12-25 00:17:20.471,456.707,99.6
ID1,2021-12-25 00:20:26.345,456.706,99.6
ID1,2021-12-25 00:25:02.255,456.713,99.6
ID1,2021-12-25 00:32:28.661,456.718,99.6
ID1,2021-12-25 00:38:30.148,456.709,99.6
ID1,2021-12-25 00:41:21.895,456.713,99.6
ID1,2021-12-25 00:48:33.467,456.713,99.6
ID1,2021-12-25 00:54:14.599,456.717,99.6
ID1,2021-12-25 00:55:04.706,456.721,99.6
ID1,2021-12-25 01:02:50.977,456.72,99.6
ID1,2021-12-25 01:05:21.583,456.723,99.6
ID1,2021-12-25 01:10:12.502,456.732,99.6
ID1,2021-12-25 01:17:18.780,456.728,99.6
ID1,2021-12-25 01:24:35.429,456.727,99.6
ID1,2021-12-25 01:28:17.261,456.737,99.6
ID1,2021-12-25 01:33:33.545,456.756,99.6
ID1,2021-12-25 01:39:04.657,456.768,99.6
ID1,2021-12-25 01:41:40.151,456.76,99.6
ID1,2021-12-25 01:46:46.092,456.764,99.6
ID1,2021-12-25 01:50:51.945,456.77,99.6
ID1,2021-12-25 01:55:47.829,456.763,99.6
ID1,2021-12-25 02:01:04.133,456.764,99.6
ID1,2021-12-25 02:07:15.171,456.771,99.6
ID1,2021-12-25 02:11:49.576,456.775,99.6
ID1,2021-12-25 02:15:55.368,456.774,99.6
ID1,2021-12-25 02:22:16.312,456.775,99.6
ID1,2021-12-25 02:29:42.717,456.775,99.6
ID1,2021-12-25 02:34:03.423,456.775,99.6
ID1,2021-12-25 02:36:38.650,456.774,99.6
ID1,2021-12-25 02:42:29.637,456.859,99.6
ID1,2021-12-25 02:47:45.548,457.055,99.79
ID1,2021-12-25 02:52:27.140,457.245,100.0
ID1,2021-12-25 02:59:38.454,457.257,100.0
ID1,2021-12-25 03:02:33.883,457.139,100.0
ID1,2021-12-25 03:06:29.550,457.115,100.0
ID1,2021-12-25 03:11:10.569,457.246,100.0
ID1,2021-12-25 03:17:47.185,457.269,100.0
ID1,2021-12-25 03:22:53.189,457.248,100.0
ID1,2021-12-25 03:26:23.981,457.231,100.0
ID1,2021-12-25 03:30:29.789,457.23,100.0
ID1,2021-12-25 03:36:26.582,457.221,100.0
ID1,2021-12-25 03:41:47.648,457.232,100.0
ID1,2021-12-25 03:49:54.109,457.239,100.0
ID1,2021-12-25 03:53:44.869,457.236,100.0
ID1,2021-12-25 03:57:05.672,457.239,100.0
ID1,2021-12-25 04:04:56.946,457.25,100.0
ID1,2021-12-25 04:09:52.806,457.242,100.0
ID1,2021-12-25 04:10:02.829,457.244,100.0
ID1,2021-12-25 04:19:04.604,457.243,100.0
ID1,2021-12-25 04:23:26.412,457.255,100.0
ID1,2021-12-25 04:29:07.357,457.253,100.0
ID1,2021-12-25 04:34:23.235,457.245,100.0
ID1,2021-12-25 04:38:54.002,457.258,100.0
ID1,2021-12-25 04:43:09.918,457.247,100.0
ID1,2021-12-25 04:48:05.864,457.243,100.0
ID1,2021-12-25 04:52:46.854,457.252,100.0
ID1,2021-12-25 04:55:27.275,457.255,100.0
ID1,2021-12-25 05:03:43.852,457.261,100.0
ID1,2021-12-25 05:06:29.434,457.272,100.0
ID1,2021-12-25 05:12:41.765,457.264,100.0
ID1,2021-12-25 05:15:27.417,457.264,100.0
ID1,2021-12-25 05:22:23.664,457.269,100.0
ID1,2021-12-25 05:29:15.237,457.274,100.0
ID1,2021-12-25 05:31:55.791,457.273,100.0
ID1,2021-12-25 05:36:16.659,457.274,100.0
ID1,2021-12-25 05:44:08.270,457.274,100.0
ID1,2021-12-25 05:46:13.743,457.275,100.0
ID1,2021-12-25 05:51:14.905,457.275,100.0
ID1,2021-12-25 05:55:52.152,457.275,100.0
ID1,2021-12-25 06:03:33.751,457.275,100.0
ID1,2021-12-25 06:05:09.229,457.275,100.0
ID1,2021-12-25 06:10:00.068,457.275,100.0
ID1,2021-12-25 06:19:17.004,457.274,100.0
ID1,2021-12-25 07:42:41.819,457.001,
ID1,2021-12-25 07:45:33.435,457.003,
ID1,2021-12-25 07:50:00.154,457.0,
ID1,2021-12-25 07:55:00.060,456.999,
ID1,2021-12-25 08:04:09.347,456.971,
ID1,2021-12-25 08:05:00.056,456.934,
ID1,2021-12-25 08:10:00.189,456.99,
ID1,2021-12-25 08:15:00.118,457.202,
ID1,2021-12-25 08:24:35.401,457.262,
ID1,2021-12-25 08:25:00.162,457.223,
ID1,2021-12-25 08:30:00.006,457.226,
ID1,2021-12-25 08:35:00.029,457.22,
ID1,2021-12-25 08:42:16.787,457.222,
ID1,2021-12-25 08:46:00.025,457.259,
ID1,2021-12-25 08:50:00.137,457.229,
ID1,2021-12-25 08:55:00.100,457.249,
ID1,2021-12-25 09:02:25.699,457.226,
ID1,2021-12-25 09:07:29.176,457.227,
ID1,2021-12-25 09:10:00.208,457.248,
ID1,2021-12-25 09:15:00.145,457.227,
ID1,2021-12-25 09:22:35.241,457.272,
ID1,2021-12-25 09:29:08.375,457.3,
ID1,2021-12-25 09:30:00.133,457.3,
ID1,2021-12-25 09:35:02.923,457.302,
ID1,2021-12-25 09:43:36.736,457.3,
ID1,2021-12-25 09:45:00.002,457.301,
ID1,2021-12-25 09:50:25.552,457.3,
ID1,2021-12-25 09:55:00.136,457.301,
ID1,2021-12-25 10:02:25.577,457.301,
ID1,2021-12-25 10:05:00.176,457.303,
ID1,2021-12-25 10:11:53.464,457.309,
ID1,2021-12-25 10:15:00.144,457.304,
ID1,2021-12-25 10:24:20.491,457.308,
ID1,2021-12-25 10:25:00.039,457.343,
ID1,2021-12-25 10:33:21.278,457.346,
ID1,2021-12-25 10:35:00.081,457.335,
ID1,2021-12-25 10:42:13.419,457.336,
ID1,2021-12-25 10:45:00.035,457.358,
ID1,2021-12-25 10:54:49.083,457.367,
ID1,2021-12-25 10:55:07.627,457.376,
ID1,2021-12-25 11:04:13.575,457.372,
ID1,2021-12-25 11:05:00.011,457.379,
ID1,2021-12-25 11:10:00.186,457.371,
ID1,2021-12-25 11:15:00.162,457.376,
ID1,2021-12-25 11:20:28.279,457.376,
ID1,2021-12-25 11:25:07.560,457.381,
ID1,2021-12-25 11:30:00.101,457.379,
ID1,2021-12-25 11:39:35.530,457.402,
ID1,2021-12-25 11:40:00.102,457.398,
ID1,2021-12-25 11:45:00.135,457.415,
ID1,2021-12-25 11:50:00.183,457.439,
ID1,2021-12-25 11:59:27.437,457.447,
ID1,2021-12-25 12:00:00.068,457.428,
ID1,2021-12-25 12:05:00.112,457.444,
ID1,2021-12-25 12:10:00.207,457.452,
ID1,2021-12-25 12:17:28.890,457.455,
ID1,2021-12-25 12:21:12.318,457.46,
ID1,2021-12-25 12:25:00.055,457.466,
ID1,2021-12-25 12:30:00.075,457.473,
ID1,2021-12-25 12:37:01.430,457.461,
ID1,2021-12-25 12:42:11.229,457.471,
ID1,2021-12-25 12:45:00.011,457.466,
ID1,2021-12-25 12:50:00.154,457.478,
ID1,2021-12-25 12:57:38.739,457.48,
ID1,2021-12-25 13:03:39.008,457.478,
ID1,2021-12-25 13:05:00.196,457.482,
ID1,2021-12-25 13:10:00.201,457.483,
ID1,2021-12-25 13:19:36.221,457.49,
ID1,2021-12-25 13:20:00.023,457.491,
ID1,2021-12-25 13:25:05.074,457.49,
ID1,2021-12-25 13:30:00.084,457.494,
ID1,2021-12-25 13:38:35.691,457.497,
ID1,2021-12-25 13:40:00.005,457.494,
ID1,2021-12-25 13:49:27.169,457.498,100.0
ID1,2021-12-25 13:54:13.253,457.498,100.0
ID1,2021-12-25 13:57:53.898,457.5,100.0
ID1,2021-12-25 14:00:29.578,457.499,100.0
ID1,2021-12-25 14:08:47.055,457.499,100.0
ID1,2021-12-25 14:11:02.674,457.5,100.0
ID1,2021-12-25 14:16:53.695,457.5,100.0
ID1,2021-12-25 14:24:34.964,457.501,100.0
ID1,2021-12-25 14:27:25.469,457.501,100.0
ID1,2021-12-25 14:31:56.390,457.5,100.0
ID1,2021-12-25 14:38:37.648,457.501,100.0
ID1,2021-12-25 14:44:58.682,457.502,100.0
ID1,2021-12-25 14:45:03.687,457.507,100.0
ID1,2021-12-25 14:53:21.634,457.508,100.0
ID1,2021-12-25 14:55:52.071,457.507,100.0
ID1,2021-12-25 15:01:43.291,457.504,100.0
ID1,2021-12-25 15:08:39.911,457.507,100.0
ID1,2021-12-25 15:11:25.650,457.524,100.0
ID1,2021-12-25 15:17:26.854,457.551,100.0
ID1,2021-12-25 15:23:33.063,457.554,100.0
ID1,2021-12-25 15:27:03.682,457.537,100.0
ID1,2021-12-25 15:30:49.309,457.577,100.0
ID1,2021-12-25 15:35:15.348,457.591,100.0
ID1,2021-12-25 15:40:42.442,457.596,100.0
ID1,2021-12-25 15:46:08.422,457.593,100.0
ID1,2021-12-25 15:50:44.761,457.584,100.0
ID1,2021-12-25 15:55:05.337,457.585,100.0
ID1,2021-12-25 16:02:16.832,457.597,100.0
ID1,2021-12-25 16:08:03.379,457.608,100.0
ID1,2021-12-25 16:14:09.653,457.618,100.0
ID1,2021-12-25 16:17:55.386,457.612,100.0
ID1,2021-12-25 16:23:37.596,457.625,100.0
ID1,2021-12-25 16:28:28.550,457.604,100.0
ID1,2021-12-25 16:31:34.097,457.608,100.0
ID1,2021-12-25 16:39:20.733,457.611,100.0
ID1,2021-12-25 16:43:31.633,457.641,100.0
ID1,2021-12-25 16:45:57.345,457.672,100.0
ID1,2021-12-25 16:52:03.764,457.714,100.0
ID1,2021-12-25 16:57:14.944,457.717,100.0
ID1,2021-12-25 17:00:35.622,457.706,100.0
ID1,2021-12-25 17:06:41.677,457.707,100.0
ID1,2021-12-25 17:11:58.738,457.713,100.0
ID1,2021-12-25 17:16:09.576,457.724,100.0
ID1,2021-12-25 17:23:11.235,457.718,100.0
ID1,2021-12-25 17:28:02.142,457.74,100.0
ID1,2021-12-25 17:33:23.438,457.738,100.0
ID1,2021-12-25 17:35:54.012,457.74,100.0
ID1,2021-12-25 17:43:10.673,457.743,100.0
ID1,2021-12-25 17:46:31.089,457.746,100.0
ID1,2021-12-25 17:54:07.778,457.755,100.0
ID1,2021-12-25 17:59:59.707,457.748,100.0
ID1,2021-12-25 18:03:45.343,457.748,100.0
ID1,2021-12-25 18:06:15.900,457.743,100.0
ID1,2021-12-25 18:10:16.869,457.75,100.0
ID1,2021-12-25 18:19:49.415,457.762,100.0
ID1,2021-12-25 18:22:44.989,457.764,100.0
ID1,2021-12-25 18:25:35.485,457.768,100.0
ID1,2021-12-25 18:32:46.986,457.769,100.0
ID1,2021-12-25 18:35:02.774,457.774,100.0
ID1,2021-12-25 18:44:04.999,457.772,100.0
